idr,sol,conc,unit,chi,mw (g/mol),mol/kg,monomol/kg
PUMA,L(+)-Arabinose,0,wt %,-0.106657594,150.13,0,0
PUMA,L(+)-Arabinose,4,wt %,-0.102650565,150.13,0.277537245,0.277537245
PUMA,L(+)-Arabinose,8,wt %,-0.099321308,150.13,0.579208165,0.579208165
PUMA,L(+)-Arabinose,12,wt %,-0.093189618,150.13,0.908303713,0.908303713
PUMA,L(+)-Arabinose,16,wt %,-0.095450349,150.13,1.268741694,1.268741694
PUMA,L(+)-Arabinose,20,wt %,-0.095565359,150.13,1.665223473,1.665223473
PUMA,L(+)-Arabinose,24,wt %,-0.088874382,150.13,2.103440176,2.103440176
PUMA,Dextran,0,wt %,-0.106657594,20000,0,0
PUMA,Dextran,4,wt %,-0.144182908,20000,0.002083333,0.231481481
PUMA,Dextran,8,wt %,-0.177006504,20000,0.004347826,0.483091787
PUMA,Dextran,12,wt %,-0.222387347,20000,0.006818182,0.757575758
PUMA,Dextran,16,wt %,-0.271222548,20000,0.00952381,1.058201058
PUMA,Dextran,20,wt %,-0.282444662,20000,0.0125,1.388888889
PUMA,Dextran,24,wt %,-0.373148997,20000,0.015789474,1.754385965
PUMA,EG,0,wt %,-0.106657594,62,0,0
PUMA,EG,4,wt %,-0.112161407,62,0.672043011,0.672043011
PUMA,EG,8,wt %,-0.115824039,62,1.402524544,1.402524544
PUMA,EG,12,wt %,-0.118087947,62,2.19941349,2.19941349
PUMA,EG,16,wt %,-0.120462026,62,3.072196621,3.072196621
PUMA,EG,20,wt %,-0.119113305,62,4.032258065,4.032258065
PUMA,EG,24,wt %,-0.109628556,62,5.093378608,5.093378608
PUMA,PEG400,0,wt %,-0.106657594,400,0,0
PUMA,PEG400,4,wt %,-0.097135157,400,0.104166667,0.946969697
PUMA,PEG400,8,wt %,-0.092955603,400,0.217391304,1.976284585
PUMA,PEG400,12,wt %,-0.091134609,400,0.340909091,3.099173554
PUMA,PEG400,16,wt %,-0.090556469,400,0.476190476,4.329004329
PUMA,PEG400,20,wt %,-0.088541806,400,0.625,5.681818182
PUMA,PEG400,24,wt %,-0.082313594,400,0.789473684,7.177033493
PUMA,PEG2000,0,wt %,-0.106657594,2000,0,0
PUMA,PEG2000,4,wt %,-0.114107946,2000,0.020833333,0.946969697
PUMA,PEG2000,8,wt %,-0.127220737,2000,0.043478261,1.976284585
PUMA,PEG2000,12,wt %,-0.154105697,2000,0.068181818,3.099173554
PUMA,PEG2000,16,wt %,-0.207047144,2000,0.095238095,4.329004329
PUMA,PEG2000,20,wt %,-0.288357066,2000,0.125,5.681818182
PUMA,PEG2000,24,wt %,-0.348531735,2000,0.157894737,7.177033493
PUMA,PEG6000,0,wt %,-0.106657594,6000,0,0
PUMA,PEG6000,4,wt %,-0.116819092,6000,0.006944444,0.946969697
PUMA,PEG6000,8,wt %,-0.155281438,6000,0.014492754,1.976284585
PUMA,PEG6000,12,wt %,-0.234211869,6000,0.022727273,3.099173554
PUMA,PEG6000,16,wt %,-0.351321293,6000,0.031746032,4.329004329
PUMA,PEG6000,20,wt %,-0.509308278,6000,0.041666667,5.681818182
PUMA,PEG6000,24,wt %,-0.783186087,6000,0.052631579,7.177033493
PUMA,PEG10000,0,wt %,-0.106657594,10000,0,0
PUMA,PEG10000,4,wt %,-0.115647044,10000,0.004166667,0.946969697
PUMA,PEG10000,8,wt %,-0.172997205,10000,0.008695652,1.976284585
PUMA,PEG10000,12,wt %,-0.285426299,10000,0.013636364,3.099173554
PUMA,PEG10000,16,wt %,-0.422975949,10000,0.019047619,4.329004329
PUMA,PEG10000,20,wt %,-0.901482656,10000,0.025,5.681818182
PUMA,PEG10000,24,wt %,-0.901482656,10000,0.031578947,7.177033493
PUMA,L-Proline,0,wt %,-0.106657594,115.13,0,0
PUMA,L-Proline,4,wt %,-0.090437635,115.13,0.361909725,0.361909725
PUMA,L-Proline,8,wt %,-0.087233483,115.13,0.755289861,0.755289861
PUMA,L-Proline,12,wt %,-0.085289706,115.13,1.184431828,1.184431828
PUMA,L-Proline,16,wt %,-0.079600874,115.13,1.654444458,1.654444458
PUMA,L-Proline,20,wt %,-0.081650698,115.13,2.171458351,2.171458351
PUMA,L-Proline,24,wt %,-0.082027135,115.13,2.74289476,2.74289476
PUMA,Glycine,0,wt %,-0.106657594,75.07,0,0
PUMA,Glycine,2,wt %,-0.111275809,75.07,0.271855112,0.271855112
PUMA,Glycine,4,wt %,-0.129610546,75.07,0.555037521,0.555037521
PUMA,Glycine,6,wt %,-0.150618421,75.07,0.850270244,0.850270244
PUMA,Glycine,8,wt %,-0.165848401,75.07,1.158339173,1.158339173
PUMA,Glycine,10,wt %,-0.191601203,75.07,1.480100055,1.480100055
PUMA,Glycine,12,wt %,-0.209346166,75.07,1.816486431,1.816486431
PUMA,Tricine,0,wt %,-0.106657594,179.17,0,0
PUMA,Tricine,4,wt %,-0.060241779,179.17,0.232553813,0.232553813
PUMA,Tricine,8,wt %,-0.062935068,179.17,0.485329697,0.485329697
PUMA,Tricine,12,wt %,-0.019611953,179.17,0.761085206,0.761085206
PUMA,Tricine,16,wt %,-0.008227306,179.17,1.063103145,1.063103145
PUMA,Tricine,20,wt %,-0.004179905,179.17,1.395322878,1.395322878
PUMA,Tricine,24,wt %,-0.005353852,179.17,1.762513109,1.762513109
PUMA,Sarcosine,0,wt %,-0.106657594,89.09,0,0
PUMA,Sarcosine,4,wt %,-0.113494882,89.09,0.467691847,0.467691847
PUMA,Sarcosine,8,wt %,-0.135162392,89.09,0.976052551,0.976052551
PUMA,Sarcosine,12,wt %,-0.163881042,89.09,1.530627864,1.530627864
PUMA,Sarcosine,16,wt %,-0.191256748,89.09,2.138019873,2.138019873
PUMA,Sarcosine,20,wt %,-0.219950469,89.09,2.806151083,2.806151083
PUMA,Sarcosine,24,wt %,-0.242985868,89.09,3.544611895,3.544611895
PUMA,BetaineH2O,0,wt %,-0.106657594,135.17,0,0
PUMA,BetaineH2O,4,wt %,-0.091614709,135.17,0.308253804,0.308253804
PUMA,BetaineH2O,8,wt %,-0.090783536,135.17,0.643312286,0.643312286
PUMA,BetaineH2O,12,wt %,-0.092907183,135.17,1.008830631,1.008830631
PUMA,BetaineH2O,16,wt %,-0.092871334,135.17,1.409160246,1.409160246
PUMA,BetaineH2O,20,wt %,-0.100424304,135.17,1.849522823,1.849522823
PUMA,BetaineH2O,24,wt %,-0.107853477,135.17,2.336239356,2.336239356
PUMA,L-Tryptophan,0,wt %,-0.106657594,204.23,0,0
