protein_name,N,repeat,solute,conc,conc_unit,E_f,E_f_GS,chi
GS24,48,2,PEG1500,4,wt %,0.454491769,0.44524956,-0.006204891
GS24,48,2,PEG1500,8,wt %,0.476741014,0.44524956,-0.020908371
GS24,48,2,PEG1500,12,wt %,0.494250978,0.44524956,-0.032281836
GS24,48,2,PEG1500,16,wt %,0.5145255,0.44524956,-0.045276614
GS24,48,2,PEG1500,20,wt %,0.537478026,0.44524956,-0.059815868
GS24,48,2,PEG1500,24,wt %,0.569126397,0.44524956,-0.079675111
GS24,48,2,PEG4000,0,wt %,N/A,N/A,0.003536303
GS24,48,2,PEG4000,4,wt %,0.477285043,0.44524956,-0.021264162
GS24,48,2,PEG4000,8,wt %,0.510097762,0.44524956,-0.042452541
GS24,48,2,PEG4000,12,wt %,0.534158276,0.44524956,-0.057722015
GS24,48,2,PEG4000,16,wt %,0.564310057,0.44524956,-0.076661527
GS24,48,2,PEG4000,20,wt %,0.70715254,0.44524956,-0.167714426
GS24,48,2,PEG4000,24,wt %,0.876053505,0.44524956,-0.304119109
GS24,48,2,PEG8000,0,wt %,N/A,N/A,0.003536303
GS24,48,2,PEG8000,4,wt %,0.476597171,0.44524956,-0.020814272
GS24,48,2,PEG8000,8,wt %,0.512834253,0.44524956,-0.04419875
GS24,48,2,PEG8000,12,wt %,0.537572983,0.44524956,-0.059875721
GS24,48,2,PEG8000,16,wt %,0.565180832,0.44524956,-0.077206521
GS24,48,2,PEG8000,20,wt %,0.746544668,0.44524956,-0.194821976
GS24,48,2,PEG8000,24,wt %,0.923168358,0.44524956,-0.363017489
GS24,48,2,Sucrose,0,wt %,N/A,N/A,0.003536303
GS24,48,2,Sucrose,4,wt %,0.424397871,0.44524956,0.014244139
GS24,48,2,Sucrose,8,wt %,0.405312296,0.44524956,0.027623839
GS24,48,2,Sucrose,12,wt %,0.397300403,0.44524956,0.03335122
GS24,48,2,Sucrose,16,wt %,0.383263975,0.44524956,0.043561049
GS24,48,2,Sucrose,20,wt %,0.379275966,0.44524956,0.046505497
GS24,48,2,Sucrose,24,wt %,0.379869212,0.44524956,0.04606621
GS24,48,2,L(+)-Arabinose,0,wt %,N/A,N/A,0.003536303
GS24,48,2,L(+)-Arabinose,4,wt %,0.419223654,0.44524956,0.017836836
GS24,48,2,L(+)-Arabinose,8,wt %,0.396354875,0.44524956,0.034031787
GS24,48,2,L(+)-Arabinose,12,wt %,0.378308233,0.44524956,0.047223055
GS24,48,2,L(+)-Arabinose,16,wt %,0.374499377,0.44524956,0.050059113
GS24,48,2,L(+)-Arabinose,20,wt %,0.361389671,0.44524956,0.059971873
GS24,48,2,L(+)-Arabinose,24,wt %,0.346916146,0.44524956,0.071211056
GS24,48,2,Dextran,0,wt %,N/A,N/A,0.003536303
GS24,48,2,Dextran,4,wt %,0.477888441,0.44524956,-0.021658586
GS24,48,2,Dextran,8,wt %,0.500413148,0.44524956,-0.036249339
GS24,48,2,Dextran,12,wt %,0.547447847,0.44524956,-0.066089436
GS24,48,2,Dextran,16,wt %,0.56781595,0.44524956,-0.078855354
GS24,48,2,Dextran,20,wt %,0.593118466,0.44524956,-0.094673159
GS24,48,2,Dextran,24,wt %,0.643948297,0.44524956,-0.126637275
GS24,48,2,EG,0,wt %,N/A,N/A,0.003536303
GS24,48,2,EG,4,wt %,0.440707665,0.44524956,0.003072563
GS24,48,2,EG,8,wt %,0.446285487,0.44524956,-0.000698595
GS24,48,2,EG,12,wt %,0.45036544,0.44524956,-0.003442252
GS24,48,2,EG,16,wt %,0.451676379,0.44524956,-0.004321254
GS24,48,2,EG,20,wt %,0.447639917,0.44524956,-0.001610771
GS24,48,2,EG,24,wt %,0.437334158,0.44524956,0.005365163
GS24,48,2,PEG400,0,wt %,N/A,N/A,0.003536303
GS24,48,2,PEG400,4,wt %,0.43207335,0.44524956,0.008958807
GS24,48,2,PEG400,8,wt %,0.438637224,0.44524956,0.004478538
GS24,48,2,PEG400,12,wt %,0.441982373,0.44524956,0.002208624
